0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1075.25,1075.25,1075.25,1075.25,1075.25,1.3106105909140853,14943.429688,15387.080078,14942.610352000002,15349.009766,15349.009766,3.0457171622219947,14475.980469,14566.049805,14333.160156,14539.599609,14539.599609,0.5187855090702964
1078.400024,1078.400024,1078.400024,1078.400024,1078.400024,0.292957358753787,15292.589844,15524.030272999998,15223.990234,15291.540038999998,15291.540038999998,-0.3744197695886853,14557.450195,14888.030272999998,14557.450195,14872.389647999998,14872.389647999998,2.288852842921485
1075.689941,1075.689941,1075.689941,1075.689941,1075.689941,-0.2513059105792359,15625.429688,15779.730469,15593.040038999998,15671.150391,15671.150391,0.4939699926770791,14857.360352000002,14961.69043,14767.959961000002,14837.780272999998,14837.780272999998,-0.2327089043464791
1074.640015,1074.640015,1074.640015,1074.640015,1074.640015,-0.2515395238659179,15691.759766,15837.620117,15531.299805,15820.790038999998,15820.790038999998,0.9548734092038158,14904.290038999998,15371.44043,14887.360352000002,15371.44043,15371.44043,3.596630676430035
1077.079956,1077.079956,1077.079956,1077.079956,1077.079956,0.2270472870861795,15779.570313,16023.410156,15631.139647999998,15654.129883,15654.129883,-1.0534249907189208,15356.94043,15422.150391,15259.780272999998,15340.330078,15340.330078,-0.2023906096612959
1072.02002,1072.02002,1072.02002,1072.02002,1072.02002,-0.4697827651339303,15473.580078,15623.780272999998,15404.580078,15504.799805,15504.799805,-0.9539340679814434,15256.160156,15602.389647999998,15219.110352000002,15399.639647999998,15399.639647999998,0.3866251227869988
1061.319946,1061.319946,1061.319946,1061.319946,1061.319946,-0.9981225910314472,15458.419922,15544.830078,15324.129883,15389.389647999998,15389.389647999998,-0.744351158683032,15270.160156,15270.160156,14997.910156,15060.049805,15060.049805,-2.2051804507263406
1044.420044,1044.420044,1044.420044,1044.420044,1044.420044,-1.5923475351324543,15078.75,15078.75,14802.480469,14815.69043,14815.69043,-3.7278880522370494,14952.179688,15015.19043,14873.519531,14988.540038999998,14988.540038999998,-0.4748308732436035
1025.609985,1025.609985,1025.609985,1025.609985,1025.609985,-1.8010051710573904,14827.200195,15186.259766,14825.990234,15177.519531,15177.519531,2.442202087776746,14824.709961000002,14824.709961000002,14461.160156,14664.639647999998,14664.639647999998,-2.160986928394726
1053.849976,1053.849976,1053.849976,1053.849976,1053.849976,2.7534824556139537,15368.849609,15473.759766,15084.660156,15127.400391,15127.400391,-0.3302195717662104,14680.540038999998,14685.019531,14549.730469,14660.040038999998,14660.040038999998,-0.0313653053222395
1064.420044,1064.420044,1064.420044,1064.420044,1064.420044,1.0029955155590464,15132.570313,15319.209961000002,15087.480469,15298.349609,15298.349609,1.1300634185746006,14812.389647999998,14958.330078,14769.259766,14799.139647999998,14799.139647999998,0.948835123437286
1060.689941,1060.689941,1060.689941,1060.689941,1060.689941,-0.3504352460314885,15192.629883,15218.019531,15057.419922,15180.849609,15180.849609,-0.7680567054819787,14852.240234,14857.480469,14551.660156,14587.030272999998,14587.030272999998,-1.4332547705140808
1048.949951,1048.949951,1048.949951,1048.949951,1048.949951,-1.1068258070715542,15154.040038999998,15379.389647999998,15140.009766,15346.660156,15346.660156,1.092234962275751,14510.219727000002,14601.169922,14420.360352000002,14544.299805,14544.299805,-0.2929346631924789
1027.530029,1027.530029,1027.530029,1027.530029,1027.530029,-2.042034701424955,15185.900391,15212.799805,15013.820313,15188.299805,15188.299805,-1.0318880420251308,14510.389647999998,14577.730469,14450.629883,14531.650391,14531.650391,-0.0869716257887676
1034.650024,1034.650024,1034.650024,1034.650024,1034.650024,0.6929233014172143,15168.80957,15246.610352000002,14730.429688,14772.509766,14772.509766,-2.7375680249814627,14413.129883,14414.589844,14211.030272999998,14408.459961000002,14408.459961000002,-0.8477387405101178
1012.429993,1012.429993,1012.429993,1012.429993,1012.429993,-2.147589086606938,14585.19043,14647.610352000002,14353.980469,14376.900391,14376.900391,-1.2813489193083003,14420.040038999998,14464.0,14172.639647999998,14301.30957,14301.30957,-0.7436630374795916
1034.670044,1034.670044,1034.670044,1034.670044,1034.670044,1.1852776042475366,14491.370117,14669.25,14354.620117,14602.759766,14602.759766,1.5709879658162509,14247.30957,14430.110352000002,14229.650391,14315.349609,14315.349609,0.0981731003813379
1041.709961,1041.709961,1041.709961,1041.709961,1041.709961,0.6804021282750261,14550.280272999998,14691.070313,14492.589844,14566.219727000002,14566.219727000002,-0.2502269405614377,14422.25,14746.879883,14412.429688,14720.389647999998,14720.389647999998,2.8294107378652456
1027.97998,1027.97998,1027.97998,1027.97998,1027.97998,-1.318023395573531,14336.830078,14353.919922,14133.849609,14169.05957,14169.05957,-2.726583591649556,14664.879883,14788.410156,14573.269531,14658.870117,14658.870117,-0.4179205338383007
1025.670044,1025.670044,1025.670044,1025.670044,1025.670044,-0.2247063216153422,14130.480469,14289.120117,13894.19043,13984.389647999998,13984.389647999998,-1.3033322436656336,14606.360352000002,14606.360352000002,14438.55957,14507.639647999998,14507.639647999998,-1.031665249729019
1004.349976,1004.349976,1004.349976,1004.349976,1004.349976,-2.0786478190251256,14026.209961000002,14522.389647999998,13920.110352000002,14441.429688,14441.429688,3.268215857138723,14449.740234,14683.5,14385.160156,14648.509766,14648.509766,0.9710064587896028
1009.0,1009.0,1009.0,1009.0,1009.0,0.4629884115216143,14470.490234,14632.070313,14403.379883,14559.240234,14559.240234,0.8157817373019238,14600.530272999998,14984.370117,14596.389647999998,14835.330078,14835.330078,1.2753537048090902
988.900024,988.900024,988.900024,988.900024,988.900024,-1.992068979187312,14602.25,14701.980469,14507.5,14573.209961000002,14573.209961000002,0.0959509340836328,14922.669922,15067.19043,14899.089844,14954.730469,14954.730469,0.8048381153114015
1017.190002,1017.190002,1017.190002,1017.190002,1017.190002,2.860752079423534,14914.540038999998,15178.269531,14914.540038999998,15098.950195,15098.950195,3.6075801790199424,15068.969727000002,15068.969727000002,14695.049805,14695.049805,14695.049805,-1.736444963272976
1013.549988,1013.549988,1013.549988,1013.549988,1013.549988,-0.3578499584977135,14982.919922,15032.269531,14839.379883,15011.519531,15011.519531,-0.5790512775447954,14842.950195,15109.639647999998,14842.950195,14889.370117,14889.370117,1.3223521837529395
1011.450012,1011.450012,1011.450012,1011.450012,1011.450012,-0.2071901756068306,15008.799805,15281.80957,14968.639647999998,15189.330078,15189.330078,1.1844939923157494,14825.620117,14834.419922,14720.360352000002,14720.360352000002,14720.360352000002,-1.1351035246751628
1007.5,1007.5,1007.5,1007.5,1007.5,-0.39052963103825,15274.070313,15438.889647999998,15193.490234,15408.540038999998,15408.540038999998,1.443183865742026,14663.860352000002,14769.44043,14622.830078,14696.509766,14696.509766,-0.1620244710705209
1024.829956,1024.829956,1024.829956,1024.829956,1024.829956,1.7200948883374645,15498.450195,15548.259766,15319.839844,15329.599609,15329.599609,-0.5123160909482283,14775.929688,15051.339844,14775.929688,15015.700195,15015.700195,2.171879133768484
1020.130005,1020.130005,1020.130005,1020.130005,1020.130005,-0.458607886360407,14986.080078,15637.780272999998,14986.080078,15621.730469,15621.730469,1.905665297536463,15097.290038999998,15270.889647999998,15071.700195,15114.639647999998,15114.639647999998,0.6589066890996254
1008.619995,1008.619995,1008.619995,1008.619995,1008.619995,-1.1282885459290235,15543.849609,15597.629883,15441.580078,15496.990234,15496.990234,-0.7985045910729016,15086.25,15273.400391,14989.849609,15168.679688,15168.679688,0.357534425289141
994.789978,994.789978,994.789978,994.789978,994.789978,-1.371182117007308,15290.599609,15290.599609,14914.049805,14975.530272999998,14975.530272999998,-3.364911206151066,15097.0,15117.69043,14883.349609,14927.19043,14927.19043,-1.5920255616646894
980.590027,980.590027,980.590027,980.590027,980.590027,-1.4274320523964823,14901.429688,15039.459961000002,14766.849609,15024.530272999998,15024.530272999998,0.3272004336857703,14832.389647999998,14832.389647999998,14552.290038999998,14552.290038999998,14552.290038999998,-2.5115268191832296
988.869995,988.869995,988.869995,988.869995,988.869995,0.8443863155871201,15074.360352000002,15192.219727000002,15014.769531,15188.040038999998,15188.040038999998,1.0882853775058487,14462.349609,14566.209961000002,14384.599609,14483.900391,14483.900391,-0.4699579778626894
1000.450012,1000.450012,1000.450012,1000.450012,1000.450012,1.1710353290677045,15048.509766,15048.509766,14839.490234,14930.719727000002,14930.719727000002,-1.694229876529474,14461.639647999998,14461.639647999998,14132.370117,14132.370117,14132.370117,-2.4270415047761174
972.52002,972.52002,972.52002,972.52002,972.52002,-2.791742882202086,14775.969727000002,14775.969727000002,14476.790038999998,14659.320313,14659.320313,-1.817724925270792,14052.620117,14082.639647999998,13801.980469,13914.429688,13914.429688,-1.5421364370993618
970.460022,970.460022,970.460022,970.460022,970.460022,-0.2118206265820488,14730.509766,14851.860352000002,14707.75,14738.209961000002,14738.209961000002,0.5381535181412378,13768.030272999998,13780.709961000002,13182.509766,13423.209961000002,13423.209961000002,-3.530290051511298
975.590027,975.590027,975.590027,975.590027,975.590027,0.5286157990751272,14811.950195,14941.230469,14727.450195,14748.360352000002,14748.360352000002,0.0688712606677466,13469.990234,13517.230469,13338.110352,13427.080078,13427.080078,0.0288315314387777
988.289978,988.289978,988.289978,988.289978,988.289978,1.3017713023423472,14785.150391,14900.139647999998,14737.950195,14796.549805,14796.549805,0.3267444776901218,13935.259766,13981.490234,13797.740234,13981.490234,13981.490234,-0.1881757424284758
997.960022,997.960022,997.960022,997.960022,997.960022,0.9784622140527556,14864.040038999998,15154.919922,14785.009766,15095.530272999998,15095.530272999998,2.02060934434165,13966.950195,13990.269531,13866.179688,13946.959961000002,13946.959961000002,-0.2469713344005919
997.25,997.25,997.25,997.25,997.25,-0.0711473390063388,15060.599609,15312.610352000002,15060.599609,15235.030272999998,15235.030272999998,4.424049160765686,13899.490234,13966.820313,13781.120117,13785.69043,13785.69043,-1.1563059724195135
983.440002,983.440002,983.440002,983.440002,983.440002,1.8190861183134728,15354.160156,15494.55957,15275.900391,15447.610352000002,15447.610352000002,1.3953374242829275,13898.089844,13990.570313,13667.679688,13691.490234,13691.490234,-0.6833186663977586
976.039978,976.039978,976.039978,976.039978,976.039978,-0.7524631889033184,15438.299805,15555.969727000002,15336.620117,15500.589844,15500.589844,0.4149868517541621,13763.219727000002,13947.05957,13725.459961000002,13867.610352000002,13867.610352000002,1.286347322241399
963.159973,963.159973,963.159973,963.159973,963.159973,-0.775739832952349,15395.969727000002,15539.299805,15327.700195,15435.790038999998,15435.790038999998,-0.4180473495018932,13732.849609,13732.849609,13460.820313,13610.509766,13610.509766,-1.85396459428876
960.409973,960.409973,960.409973,960.409973,960.409973,-0.2855185096027668,15441.299805,15481.759766,15060.80957,15090.769531,15090.769531,-2.2351982446526586,13593.160156,13593.160156,13349.150391,13432.650391,13432.650391,-1.306779672898839
970.169983,970.169983,970.169983,970.169983,970.169983,1.0162337204301377,15157.370117,15330.150391,15157.370117,15295.419922,15295.419922,1.3561295902080994,13433.089844,13436.610352000002,13123.80957,13201.070313,13201.070313,-1.7240088237177709
986.059998,986.059998,986.059998,986.059998,986.059998,1.6378588575647557,15290.700195,15430.950195,15241.900391,15363.150391,15363.150391,0.4537185496679807,13246.200195,13451.950195,13246.200195,13347.740234,13347.740234,1.1110456767703392
974.929993,974.929993,974.929993,974.929993,974.929993,-1.2929046112029383,15409.379883,15451.389647999998,15154.019531,15261.480469,15261.480469,-0.6617778216866155,13561.730469,13598.200195,13442.089844,13584.450195,13584.450195,0.579138096151488
993.619995,993.619995,993.619995,993.619995,993.619995,1.9170609309585585,15292.839844,15553.509766,15292.839844,15528.75,15528.75,1.7512687025540652,13593.830078,13688.900391,13476.549805,13667.629883,13667.629883,0.6123154548471677
987.580017,987.580017,987.580017,987.580017,987.580017,-0.6078760522527427,15682.349609,15964.929688,15682.349609,15933.549805,15933.549805,2.606776495210505,13734.790038999998,13931.910156,13723.209961000002,13873.919922,13873.919922,1.5093329331121508
985.0,985.0,985.0,985.0,985.0,-0.2612463755430561,15967.660156,16106.160156,15906.580078,16099.269531,16099.269531,1.0400678318901455,13956.339844,14186.620117,13947.919922,13989.120117,13989.120117,0.8303363119267049
988.909973,988.909973,988.909973,988.909973,988.909973,0.3969515736040652,16053.219727000002,16099.05957,15940.259766,16044.209961000002,16044.209961000002,-0.3420004236464158,14010.070313,14039.400391,13841.030272999998,14032.419922,14032.419922,0.3095248638788961
984.179993,984.179993,984.179993,984.179993,984.179993,-0.4783023863791147,16176.099609,16255.110352000002,15980.509766,16099.820313,16099.820313,0.3466069824265227,13966.639647999998,14060.230469,13913.099609,13984.660156,13984.660156,-0.3403530272431565
994.349976,994.349976,994.349976,994.349976,994.349976,-0.1556429322869479,16145.280272999998,16167.950195,15877.230469,15893.070313,15893.070313,-1.2841758229627964,13724.259766,13908.400391,13721.860352000002,13845.280272999998,13845.280272999998,1.089515581013201
996.02002,996.02002,996.02002,996.02002,996.02002,0.1679533404041588,15916.419922,16106.709961000002,15905.509766,16102.349609,16102.349609,1.3167958857440931,13885.269531,13910.709961000002,13713.549805,13826.650391,13826.650391,-0.1345576372067336
1007.320007,1007.320007,1007.320007,1007.320007,1007.320007,1.134514043201662,16055.639647999998,16193.169922,15913.070313,16163.990234,16163.990234,0.3828051588542491,13855.740234,13855.740234,13726.509766,13843.549805,13843.549805,0.1222234852412462
994.47998,994.47998,994.47998,994.47998,994.47998,-1.2746720913684784,16165.429688,16274.669922,16056.200195,16071.290038999998,16071.290038999998,-0.5734982121247123,13740.919922,13779.549805,13667.929688,13779.549805,13779.549805,-0.4623091685406089
986.619995,986.619995,986.619995,986.619995,986.619995,-0.7903613102397622,16013.459961000002,16013.459961000002,15753.969727000002,15830.839844,15830.839844,-1.4961474431517297,13764.69043,13862.290038999998,13703.629883,13703.629883,13703.629883,-0.5509608301749513
986.5,986.5,986.5,986.5,986.5,-0.0121622307076685,15864.469727000002,15936.480469,15819.639647999998,15913.240234,15913.240234,0.5205054868344883,13588.639647999998,13588.639647999998,13367.910156,13385.519531,13385.519531,-2.3213583168546603
990.530029,990.530029,990.530029,990.530029,990.530029,0.4085178915357312,15909.019531,16060.320313,15871.379883,16049.469727000002,16049.469727000002,0.8560763929707615,13316.25,13379.44043,13240.370117,13269.849609,13269.849609,-0.8641421928533677
976.909973,976.909973,976.909973,976.909973,976.909973,-1.375027066443424,15987.570313,15987.570313,15794.44043,15909.400391,15909.400391,-0.8727349774327098,13273.929688,13373.780273,13268.610352,13366.009766,13366.009766,0.7246514454450237
980.049988,980.049988,980.049988,980.049988,980.049988,0.321423169666013,15882.929688,15899.240234,15782.879883,15873.280272999998,15873.280272999998,-0.2270363251429263,13336.339844,13336.339844,12966.830078,13138.230469,13138.230469,-1.704168267027728
972.169983,972.169983,972.169983,972.169983,972.169983,-0.8040411301959094,15801.69043,15915.05957,15792.759766,15842.719727000002,15842.719727000002,0.9533443125309572,13140.610352,13460.389647999998,13135.019531,13422.830078,13422.830078,2.166194372001007
975.52002,975.52002,975.52002,975.52002,975.52002,-0.1535280720245668,15821.790038999998,16021.219727000002,15750.959961000002,15860.419922,15860.419922,0.1117244722181887,13431.719727000002,13461.110352000002,13247.950195,13274.700195,13274.700195,-1.103566700458991
962.969971,962.969971,962.969971,962.969971,962.969971,-1.2864983539753294,15865.469727000002,15870.980469,15714.769531,15756.370117,15756.370117,-0.656034364233149,13179.269531,13405.519531,13119.339844,13284.05957,13284.05957,0.0705053587841231
971.609985,971.609985,971.609985,971.609985,971.609985,0.8972256934479006,15777.400391,15813.150391,15544.620117,15630.30957,15630.30957,-0.8000608392918385,13273.910156,13416.549805,13273.669922,13327.389648,13327.389648,0.326180997395209
957.01001,957.01001,957.01001,957.01001,957.01001,-1.50265798266781,15499.019531,15613.44043,15437.509766,15527.360352000002,15527.360352000002,0.2349782782451237,13348.719727,13349.080078,13166.459961,13175.490234,13175.490234,-1.139753680292488
949.619995,949.619995,949.619995,949.619995,949.619995,-0.4017008707111968,15484.349609,15484.349609,15298.75,15351.509766,15351.509766,-1.132520802077941,13092.360352,13248.360352,13073.240234,13248.360352,13248.360352,0.9815132144461948
937.369995,937.369995,937.369995,937.369995,937.369995,-1.289989686874693,15202.160156,15202.160156,15039.080078,15098.639647999998,15098.639647999998,-1.6472003200626473,13181.5,13185.230469,13084.549805,13100.080078,13100.080078,-1.1192349095306309
929.950012,929.950012,929.950012,929.950012,929.950012,-0.7915746225693909,15135.299805,15302.700195,15042.80957,15280.55957,15280.55957,1.2048762421063453,13041.719727,13125.339844,12861.330078,13073.360352,13073.360352,-0.2039661272366877
912.130005,912.130005,912.130005,912.130005,912.130005,-1.9162327834885584,15278.150391,15304.660156,15177.799805,15230.219727000002,15230.219727000002,-0.3294371699504306,13054.459961,13272.80957,13048.540039,13246.0,13246.0,1.3205453177429494
926.409973,926.409973,926.409973,926.409973,926.409973,1.5655627949658246,14933.589844,15059.169922,14771.089844,14834.730469,14834.730469,-2.59674033000904,13255.290039,13315.860352,13170.990234,13201.139648,13201.139648,-0.3386709346217653
930.619995,930.619995,930.619995,930.619995,930.619995,0.4544448055072703,14702.959961000002,14842.69043,14573.540038999998,14787.870117,14787.870117,-0.3158827327394031,13232.860352,13262.219727,13041.330078,13059.860352,13059.860352,-1.0702052986872546
922.359985,922.359985,922.359985,922.359985,922.359985,-0.8875814021167661,14696.469727000002,14696.469727000002,14330.570313,14360.55957,14360.55957,-2.889601704769962,12987.5,13040.30957,12784.169922,12883.540039,12883.540039,-1.3500934025913902
914.559998,914.559998,914.559998,914.559998,914.559998,-0.8456553977674863,14285.299805,14285.299805,13951.429688,13966.429688,13966.429688,-2.7445301144348067,12811.519531,12844.349609,12528.5,12681.660156,12681.660156,-1.566959720611616
909.849976,909.849976,909.849976,909.849976,909.849976,-0.5150041561297392,14011.299805,14200.900391,13908.070313,14135.259766,14135.259766,1.2088277517700696,12594.459961,12594.459961,12261.799805,12261.799805,12261.799805,-3.310768036954159
919.640015,919.640015,919.640015,919.640015,919.640015,1.07600585351888,14229.169922,14346.69043,14165.660156,14321.049805,14321.049805,1.3143730081769611,12285.459961,12389.089844,12133.900391,12322.160156,12322.160156,0.492263386777747
933.02002,933.02002,933.02002,933.02002,933.02002,1.4549176614503834,14369.5,14432.219727000002,14141.410156,14177.360352000002,14177.360352000002,-1.00334441229184,12402.889648,12687.740234,12351.139648,12687.740234,12687.740234,2.96685056330801
935.380005,935.380005,935.380005,935.380005,935.380005,0.252940446015315,14177.860352000002,14247.169922,13966.969727000002,14208.950195,14208.950195,0.2228189325493179,12748.55957,12824.19043,12539.75,12723.889648,12723.889648,0.2849160948545259
928.179993,928.179993,928.179993,928.179993,928.179993,-0.7697419189541144,14216.990234,14288.580078,14148.730469,14194.349609,14194.349609,-0.1027562613678312,12694.219727,12756.969727,12584.099609,12650.55957,12650.55957,-0.5763180916263821
921.330017,921.330017,921.330017,921.330017,921.330017,-0.7380008243724312,13969.049805,13969.049805,13671.990234,13776.719727000002,13776.719727000002,-2.94222626259113,12549.19043,12667.209961,12500.509766,12627.900391,12627.900391,-0.1791160215057652
901.280029,901.280029,901.280029,901.280029,901.280029,-2.176200452611554,13419.919922,13517.080078,13277.519531,13493.030272999998,13493.030272999998,-2.05919449347598,12509.669922,12509.669922,12171.370117,12171.370117,12171.370117,-3.615250832397854
891.099976,891.099976,891.099976,891.099976,891.099976,-1.1295105486021972,13485.75,13616.679688,13306.94043,13330.839844,13330.839844,-1.2020311651160132,12044.780273,12044.780273,11710.330078,11819.700195,11819.700195,-2.889320747126212
878.7000119999999,878.7000119999999,878.7000119999999,878.7000119999999,878.7000119999999,-1.3915345453897832,13056.929688,13553.219727000002,12947.589844,13504.169922,13504.169922,1.3002187411171429,11912.610352,12004.379883,11793.269531,11843.589844,11843.589844,0.2021172162226747
880.849976,885.98999,869.5300289999999,885.98999,885.98999,0.8296321725781652,13506.730469,13560.30957,13321.080078,13522.040038999998,13522.040038999998,0.1323303624229943,11685.639648,12152.830078,11433.879883,12152.830078,12152.830078,2.6110346446745814
886.9500119999999,886.9500119999999,868.2899779999999,869.2899779999999,869.2899779999999,-1.8848984964265905,13383.80957,13537.75,13308.410156,13457.69043,13457.69043,-0.4758868396662175,12169.650391,12374.450195,12071.490234,12232.980469,12232.980469,0.6595203790851434
872.0200199999999,878.9699710000001,857.659973,860.409973,860.409973,-1.0215239131630582,13160.370117,13243.650391,12866.400391,13154.44043,13154.44043,-0.5249595817873209,12183.980469,12544.679688,12143.669922,12190.969727,12190.969727,-0.3434219657790005
861.7899779999999,861.820007,848.090027,855.3900150000001,855.3900150000001,-2.0340157489361688,12992.290039,12992.290039,12585.769531,12621.849609,12621.849609,-4.048753147913264,12184.320313,13103.94043,12100.969727,13103.94043,13103.94043,7.488909606411331
850.599976,850.599976,816.26001,820.619995,820.619995,-4.064814808482431,12570.450195,12705.120117,12396.969727,12583.360352,12583.360352,-0.3049414958371632,12982.530273,13237.330078,12853.969727,12853.969727,12853.969727,-1.9075995066928144
832.3900150000001,842.8099980000001,832.3900150000001,839.7800289999999,839.7800289999999,2.3348241715704043,12678.900391,12991.879883,12678.900391,12950.490234,12950.490234,2.917582201654501,12866.019531,13242.719727,12866.019531,13214.540039,13214.540039,2.805128062831952
847.9500119999999,868.919983,846.9500119999999,868.7800289999999,868.7800289999999,3.4532852650155155,12959.540039,13056.320313,12662.570313,12707.900391,12707.900391,-1.8732097288727376,13309.719727,13862.30957,13296.980469,13862.30957,13862.30957,4.90194535025994
865.3699949999999,885.3599849999999,862.25,885.3599849999999,885.3599849999999,1.9084181779689624,12824.219727,13015.730469,12779.339844,12851.410156,12851.410156,1.1292956395978493,13766.900391,13829.469727000002,13536.530272999998,13638.330078,13638.330078,-1.615744410186326
885.570007,887.6400150000001,870.7100220000001,873.8099980000001,873.8099980000001,-1.3045526334691804,12729.790039,12768.669922,12523.610352,12677.889648,12677.889648,-1.3502059765712726,13726.480469,13867.580078,13567.709961000002,13765.509766,13765.509766,0.932516571109776
862.9600220000001,875.2700199999999,855.169983,874.98999,874.98999,0.1350398831211352,12689.110352,12802.519531,12578.360352,12760.639648,12760.639648,0.65271115538581,13620.070313,13620.070313,13072.360352,13072.360352,13072.360352,-5.035406794102448
872.2000119999999,888.2299800000001,871.7000119999999,881.659973,881.659973,0.7622924920546836,12750.30957,12843.900391,12634.280273,12727.299805,12727.299805,-0.2612709387591283,13203.0,13457.900391,12992.450195,12999.700195,12999.700195,-0.5558304318690532
886.570007,887.48999,871.2100220000001,884.3900150000001,884.3900150000001,0.3096479463290835,12688.219727,12688.219727,12532.530273,12584.219727,12584.219727,-1.124198221085282,13057.650391,13089.469727,12781.339844,12937.860352,12937.860352,-0.4757020706045556
875.099976,875.099976,852.2899779999999,853.7899779999999,853.7899779999999,-3.4600161106522864,12427.790039,12427.790039,12062.839844,12063.709961,12063.709961,-4.136210089237579,12970.669922,13357.959961,12970.669922,13124.469727,13124.469727,1.442351130116748
845.5399779999999,859.830017,831.409973,858.5399779999999,858.5399779999999,0.5563429089583405,12446.240234,12606.150391,12374.530273,12386.610352,12386.610352,2.67662594710818,13043.179688,13242.780273,12874.759766,13242.780273,13242.780273,0.9014501039734224
884.179993,886.929993,865.5599980000001,873.2199710000001,873.2199710000001,-0.2513093192664684,12355.610352,12355.610352,12061.549805,12202.099609,12202.099609,-1.48959834657435,13517.700195,13674.580078,13284.790039,13383.759766,13383.759766,0.0177850342850227
869.25,886.3099980000001,867.320007,881.659973,881.659973,0.9665379034259348,12263.589844,12321.509766,12110.0,12213.669922,12213.669922,0.0948223123130809,13304.360352,13304.360352,12841.759766,12841.759766,12841.759766,-4.049684165557821
885.5499880000001,905.030029,883.1199949999999,904.469971,904.469971,2.5871649727258417,12429.879883,12728.599609,12429.879883,12706.429688,12706.429688,4.0344938838768885,12847.889648,12893.849609,12579.55957,12620.269531,12620.269531,-1.7247654452033911
905.98999,916.140015,901.640015,908.909973,908.909973,0.4908954572688584,12778.660156,13018.570313,12769.25,12989.469727,12989.469727,2.227533980432783,12784.639648,13208.650391,12724.469727,13174.929688,13174.929688,4.394994541420472
907.299988,913.960022,903.469971,908.570007,908.570007,-0.0374037044480801,12881.519531,12881.519531,12597.360352,12606.450195,12606.450195,-2.948692595232372,13205.05957,13452.599609,13126.209961,13352.44043,13352.44043,1.3473373004918576
