Date,Open,High,Low,Close,Adj Close,Volume,Percent Change,Index
2000-10-25,1057.01001,1057.01001,1057.01001,1057.01001,1057.01001,0.0,-0.9028355269420474,Euronext100
2000-10-25,14987.360352000002,15152.580078,14980.040038999998,15061.139647999998,15061.139647999998,0.0,0.9058729528164777,Hang Seng
2000-10-25,15108.459961000002,15108.459961000002,14840.469727000002,14840.469727000002,14840.469727000002,0.0,-2.031402393718118,Nikkei 225
2000-10-26,10326.480469,10454.849609,10265.05957,10380.120117,10380.120117,277120000.0,0.5194378487523021,Dow Jones Industrial
2000-10-26,1049.050049,1049.050049,1049.050049,1049.050049,1049.050049,0.0,-0.7530639184769927,Euronext100
2000-10-26,14904.290038999998,15166.219727000002,14764.5,14996.240234,14996.240234,0.0,-0.43090639564328237,Hang Seng
2000-10-26,14787.379883000001,14858.429688,14577.200195,14858.429688,14858.429688,0.0,0.12102016533428461,Nikkei 225
2000-10-27,10381.599609,10590.620117,10380.860352,10590.620117,10590.620117,377740000.0,2.0279148760066423,Dow Jones Industrial
2000-10-27,1058.430054,1058.430054,1058.430054,1058.430054,1058.430054,0.0,0.8941427540984703,Euronext100
2000-10-27,15065.089844,15182.629883000001,14820.990234,14902.459961000002,14902.459961000002,0.0,-0.6253585667918005,Hang Seng
2000-10-27,14852.790038999998,14989.410156,14582.200195,14582.200195,14582.200195,0.0,-1.8590759508260168,Nikkei 225
2000-10-30,10588.05957,10869.519531,10578.490234,10835.769531,10835.769531,266040000.0,2.314778655939964,Dow Jones Industrial
2000-10-30,1061.339966,1061.339966,1061.339966,1061.339966,1061.339966,0.0,0.27492718947303985,Euronext100
2000-10-30,14936.19043,14958.969727000002,14763.679688,14799.900391,14799.900391,0.0,-0.6882056403332282,Hang Seng
2000-10-30,14607.019531,14715.660156,14425.219727000002,14464.55957,14464.55957,0.0,-0.8067412559617515,Nikkei 225
2000-10-31,10835.389648,10995.410156,10812.259766,10971.139648,10971.139648,281800000.0,1.2492893708445862,Dow Jones Industrial
2000-10-31,1075.25,1075.25,1075.25,1075.25,1075.25,0.0,1.3106105909140853,Euronext100
2000-10-31,14791.419922,15090.599609,14729.209961000002,14895.339844,14895.339844,0.0,0.6448655090816713,Hang Seng
2000-10-31,14475.980469,14566.049805,14333.160156,14539.599609,14539.599609,0.0,0.5187855090702964,Nikkei 225
2000-11-01,10966.209961,10993.509766,10838.040039,10899.469727,10899.469727,249720000.0,-0.6532586704706245,Dow Jones Industrial
2000-11-01,1078.400024,1078.400024,1078.400024,1078.400024,1078.400024,0.0,0.29295735875378703,Euronext100
2000-11-01,14943.429688,15387.080078,14942.610352000002,15349.009766,15349.009766,0.0,3.0457171622219947,Hang Seng
2000-11-01,14557.450195,14888.030272999998,14557.450195,14872.389647999998,14872.389647999998,0.0,2.288852842921485,Nikkei 225
2000-11-02,10903.169922,10946.490234,10869.900391,10880.509766,10880.509766,250440000.0,-0.17395305895508972,Dow Jones Industrial
2000-11-02,1075.689941,1075.689941,1075.689941,1075.689941,1075.689941,0.0,-0.2513059105792359,Euronext100
2000-11-02,15292.589844,15524.030272999998,15223.990234,15291.540038999998,15291.540038999998,0.0,-0.3744197695886853,Hang Seng
2000-11-02,14857.360352000002,14961.69043,14767.959961000002,14837.780272999998,14837.780272999998,0.0,-0.23270890434647917,Nikkei 225
2000-11-03,10883.169922,10883.169922,10756.900391,10817.950195,10817.950195,195280000.0,-0.5749691176739624,Dow Jones Industrial
2000-11-03,1077.349976,1077.349976,1077.349976,1077.349976,1077.349976,0.0,0.15432281522096414,Euronext100
2000-11-03,15486.410156,15693.030272999998,15449.120116999999,15594.120116999999,15594.120116999999,0.0,1.9787416913423561,Hang Seng
2000-11-06,10820.599609,11006.5,10809.980469,10977.209961,10977.209961,186860000.0,1.4721806176701602,Dow Jones Industrial
2000-11-06,1074.640015,1074.640015,1074.640015,1074.640015,1074.640015,0.0,-0.25153952386591794,Euronext100
2000-11-06,15625.429688,15779.730469,15593.040038999998,15671.150391,15671.150391,0.0,0.4939699926770791,Hang Seng
2000-11-06,14904.290038999998,15371.44043,14887.360352000002,15371.44043,15371.44043,0.0,3.596630676430035,Nikkei 225
2000-11-07,10978.719727,10996.549805,10926.019531,10952.179688,10952.179688,171150000.0,-0.22802035388708175,Dow Jones Industrial
2000-11-07,1077.079956,1077.079956,1077.079956,1077.079956,1077.079956,0.0,0.2270472870861795,Euronext100
2000-11-07,15691.759766,15837.620116999999,15531.299805,15820.790038999998,15820.790038999998,0.0,0.9548734092038158,Hang Seng
2000-11-07,15356.94043,15422.150391,15259.780272999998,15340.330078,15340.330078,0.0,-0.20239060966129596,Nikkei 225
2000-11-08,10954.339844,11002.230469,10903.269531,10907.05957,10907.05957,264700000.0,-0.41197386534332914,Dow Jones Industrial
2000-11-08,1072.02002,1072.02002,1072.02002,1072.02002,1072.02002,0.0,-0.46978276513393036,Euronext100
2000-11-08,15779.570313,16023.410156,15631.139647999998,15654.129883000001,15654.129883000001,0.0,-1.0534249907189208,Hang Seng
2000-11-08,15256.160156,15602.389647999998,15219.110352000002,15399.639647999998,15399.639647999998,0.0,0.3866251227869988,Nikkei 225
2000-11-09,10902.110352,10902.110352,10618.490234,10834.25,10834.25,252890000.0,-0.6675453593401381,Dow Jones Industrial
2000-11-09,1061.319946,1061.319946,1061.319946,1061.319946,1061.319946,0.0,-0.9981225910314473,Euronext100
2000-11-09,15473.580078,15623.780272999998,15404.580078,15504.799805,15504.799805,0.0,-0.9539340679814434,Hang Seng
2000-11-09,15270.160156,15270.160156,14997.910156,15060.049805,15060.049805,0.0,-2.2051804507263406,Nikkei 225
2000-11-10,10813.780273,10813.780273,10602.570313,10602.950195,10602.950195,273910000.0,-2.1348944781595436,Dow Jones Industrial
2000-11-10,1044.420044,1044.420044,1044.420044,1044.420044,1044.420044,0.0,-1.5923475351324545,Euronext100
2000-11-10,15458.419922,15544.830078,15324.129883000001,15389.389647999998,15389.389647999998,0.0,-0.744351158683032,Hang Seng
2000-11-10,14952.179688,15015.19043,14873.519531,14988.540038999998,14988.540038999998,0.0,-0.4748308732436035,Nikkei 225
2000-11-13,10595.349609,10595.730469,10369.740234,10517.25,10517.25,298020000.0,-0.8082674484353736,Dow Jones Industrial
2000-11-13,1025.609985,1025.609985,1025.609985,1025.609985,1025.609985,0.0,-1.8010051710573904,Euronext100
2000-11-13,15078.75,15078.75,14802.480469,14815.69043,14815.69043,0.0,-3.7278880522370494,Hang Seng
2000-11-13,14824.709961000002,14824.709961000002,14461.160156,14664.639647999998,14664.639647999998,0.0,-2.160986928394726,Nikkei 225
2000-11-14,10528.25,10728.360352,10528.25,10681.05957,10681.05957,227080000.0,1.5575323397275742,Dow Jones Industrial
2000-11-14,1053.849976,1053.849976,1053.849976,1053.849976,1053.849976,0.0,2.7534824556139537,Euronext100
2000-11-14,14827.200195,15186.259766,14825.990234,15177.519531,15177.519531,0.0,2.442202087776746,Hang Seng
2000-11-14,14680.540038999998,14685.019531,14549.730469,14660.040038999998,14660.040038999998,0.0,-0.03136530532223958,Nikkei 225
2000-11-15,10681.209961,10799.370117,10635.94043,10707.599609,10707.599609,189850000.0,0.24847758619888083,Dow Jones Industrial
2000-11-15,1064.420044,1064.420044,1064.420044,1064.420044,1064.420044,0.0,1.0029955155590464,Euronext100
2000-11-15,15368.849609,15473.759766,15084.660156,15127.400391,15127.400391,0.0,-0.3302195717662104,Hang Seng
2000-11-15,14812.389647999998,14958.330078,14769.259766,14799.139647999998,14799.139647999998,0.0,0.948835123437286,Nikkei 225
2000-11-16,10705.330078,10757.660156,10639.349609,10656.030273,10656.030273,175280000.0,-0.48161434759528277,Dow Jones Industrial
2000-11-16,1060.689941,1060.689941,1060.689941,1060.689941,1060.689941,0.0,-0.35043524603148857,Euronext100
2000-11-16,15132.570313,15319.209961000002,15087.480469,15298.349609,15298.349609,0.0,1.1300634185746006,Hang Seng
2000-11-16,14852.240234,14857.480469,14551.660156,14587.030272999998,14587.030272999998,0.0,-1.4332547705140808,Nikkei 225
2000-11-17,10657.129883,10762.589844,10565.790039,10629.870117,10629.870117,221680000.0,-0.24549626202061692,Dow Jones Industrial
2000-11-17,1048.949951,1048.949951,1048.949951,1048.949951,1048.949951,0.0,-1.1068258070715542,Euronext100
2000-11-17,15192.629883000001,15218.019531,15057.419922,15180.849609,15180.849609,0.0,-0.7680567054819787,Hang Seng
2000-11-17,14510.219727000002,14601.169922,14420.360352000002,14544.299805,14544.299805,0.0,-0.29293466319247896,Nikkei 225
2000-11-20,10624.179688,10624.280273,10449.280273,10462.650391,10462.650391,203170000.0,-1.5731116576163218,Dow Jones Industrial
2000-11-20,1027.530029,1027.530029,1027.530029,1027.530029,1027.530029,0.0,-2.042034701424955,Euronext100
2000-11-20,15154.040038999998,15379.389647999998,15140.009766,15346.660156,15346.660156,0.0,1.092234962275751,Hang Seng
2000-11-20,14510.389647999998,14577.730469,14450.629883000001,14531.650391,14531.650391,0.0,-0.0869716257887676,Nikkei 225
2000-11-21,10465.570313,10569.009766,10415.25,10494.5,10494.5,191420000.0,0.30441243671295304,Dow Jones Industrial
2000-11-21,1034.650024,1034.650024,1034.650024,1034.650024,1034.650024,0.0,0.6929233014172143,Euronext100
2000-11-21,15185.900391,15212.799805,15013.820313,15188.299805,15188.299805,0.0,-1.0318880420251308,Hang Seng
2000-11-21,14413.129883000001,14414.589844,14211.030272999998,14408.459961000002,14408.459961000002,0.0,-0.8477387405101178,Nikkei 225
2000-11-22,10484.259766,10493.269531,10371.639648,10399.320313,10399.320313,204630000.0,-0.9069482776692506,Dow Jones Industrial
2000-11-22,1012.429993,1012.429993,1012.429993,1012.429993,1012.429993,0.0,-2.147589086606938,Euronext100
2000-11-22,15168.80957,15246.610352000002,14730.429688,14772.509766,14772.509766,0.0,-2.7375680249814627,Hang Seng
2000-11-22,14420.040038999998,14464.0,14172.639647999998,14301.30957,14301.30957,0.0,-0.7436630374795916,Nikkei 225
2000-11-23,1022.5499880000001,1022.5499880000001,1022.5499880000001,1022.5499880000001,1022.5499880000001,0.0,0.9995747923283949,Euronext100
2000-11-23,14416.679688,14579.900391,14257.540038999998,14563.509766,14563.509766,0.0,-1.414790061476412,Hang Seng
2000-11-24,10403.870117,10508.150391,10397.049805,10470.230469,10470.230469,87980000.0,0.6818729865581297,Dow Jones Industrial
2000-11-24,1034.670044,1034.670044,1034.670044,1034.670044,1034.670044,0.0,1.1852776042475366,Euronext100
2000-11-24,14585.19043,14647.610352000002,14353.980469,14376.900391,14376.900391,0.0,-1.2813489193083005,Hang Seng
2000-11-24,14247.30957,14430.110352000002,14229.650391,14315.349609,14315.349609,0.0,0.09817310038133797,Nikkei 225
2000-11-27,10479.330078,10626.839844,10479.330078,10546.070313,10546.070313,203320000.0,0.7243378665306777,Dow Jones Industrial
2000-11-27,1041.709961,1041.709961,1041.709961,1041.709961,1041.709961,0.0,0.6804021282750261,Euronext100
2000-11-27,14491.370116999999,14669.25,14354.620116999999,14602.759766,14602.759766,0.0,1.5709879658162507,Hang Seng
2000-11-27,14422.25,14746.879883000001,14412.429688,14720.389647999998,14720.389647999998,0.0,2.8294107378652456,Nikkei 225
2000-11-28,10537.860352,10613.94043,10489.570313,10507.580078,10507.580078,235020000.0,-0.3649722963875224,Dow Jones Industrial
2000-11-28,1027.97998,1027.97998,1027.97998,1027.97998,1027.97998,0.0,-1.318023395573531,Euronext100
2000-11-28,14550.280272999998,14691.070313,14492.589844,14566.219727000002,14566.219727000002,0.0,-0.2502269405614377,Hang Seng
2000-11-28,14664.879883000001,14788.410156,14573.269531,14658.870116999999,14658.870116999999,0.0,-0.41792053383830075,Nikkei 225
2000-11-29,10502.740234,10646.169922,10480.830078,10629.110352,10629.110352,235620000.0,1.1565962200416724,Dow Jones Industrial
2000-11-29,1025.670044,1025.670044,1025.670044,1025.670044,1025.670044,0.0,-0.2247063216153422,Euronext100
2000-11-29,14336.830078,14353.919922,14133.849609,14169.05957,14169.05957,0.0,-2.726583591649556,Hang Seng
2000-11-29,14606.360352000002,14606.360352000002,14438.55957,14507.639647999998,14507.639647999998,0.0,-1.031665249729019,Nikkei 225
2000-11-30,10610.530273,10610.530273,10292.389648,10414.490234,10414.490234,362290000.0,-2.019172921274781,Dow Jones Industrial
2000-11-30,1004.349976,1004.349976,1004.349976,1004.349976,1004.349976,0.0,-2.0786478190251256,Euronext100
2000-11-30,14130.480469,14289.120116999999,13894.19043,13984.389647999998,13984.389647999998,0.0,-1.3033322436656336,Hang Seng
2000-11-30,14449.740234,14683.5,14385.160156,14648.509766,14648.509766,0.0,0.9710064587896028,Nikkei 225
2000-12-01,10416.759766,10524.450195,10348.700195,10373.540039,10373.540039,301730000.0,-0.39320402708057367,Dow Jones Industrial
2000-12-01,1009.0,1009.0,1009.0,1009.0,1009.0,0.0,0.4629884115216143,Euronext100
2000-12-01,14026.209961000002,14522.389647999998,13920.110352000002,14441.429688,14441.429688,0.0,3.268215857138723,Hang Seng
2000-12-01,14600.530272999998,14984.370116999999,14596.389647999998,14835.330078,14835.330078,0.0,1.2753537048090902,Nikkei 225
2000-12-04,10377.330078,10604.459961,10319.30957,10560.950195,10560.950195,261400000.0,1.8066171749992588,Dow Jones Industrial
2000-12-04,988.900024,988.900024,988.900024,988.900024,988.900024,0.0,-1.9920689791873114,Euronext100
2000-12-04,14470.490234,14632.070313,14403.379883000001,14559.240234,14559.240234,0.0,0.8157817373019238,Hang Seng
2000-12-04,14922.669922,15067.19043,14899.089844,14954.730469,14954.730469,0.0,0.8048381153114015,Nikkei 225
2000-12-05,10576.780273,10917.299805,10576.780273,10898.719727,10898.719727,291620000.0,3.1982873298646464,Dow Jones Industrial
2000-12-05,1017.1900019999999,1017.1900019999999,1017.1900019999999,1017.1900019999999,1017.1900019999999,0.0,2.860752079423534,Euronext100
2000-12-05,14602.25,14701.980469,14507.5,14573.209961000002,14573.209961000002,0.0,0.09595093408363287,Hang Seng
2000-12-05,15068.969727000002,15068.969727000002,14695.049805,14695.049805,14695.049805,0.0,-1.7364449632729761,Nikkei 225
2000-12-06,10896.139648,10896.139648,10620.860352,10664.379883,10664.379883,312570000.0,-2.1501593753205483,Dow Jones Industrial
2000-12-06,1013.5499880000001,1013.5499880000001,1013.5499880000001,1013.5499880000001,1013.5499880000001,0.0,-0.3578499584977135,Euronext100
2000-12-06,14914.540038999998,15178.269531,14914.540038999998,15098.950195,15098.950195,0.0,3.6075801790199424,Hang Seng
2000-12-06,14842.950195,15109.639647999998,14842.950195,14889.370116999999,14889.370116999999,0.0,1.3223521837529395,Nikkei 225
2000-12-07,10644.660156,10689.019531,10583.230469,10617.360352,10617.360352,249400000.0,-0.4409026264616922,Dow Jones Industrial
2000-12-07,1011.4500119999999,1011.4500119999999,1011.4500119999999,1011.4500119999999,1011.4500119999999,0.0,-0.20719017560683062,Euronext100
2000-12-07,14982.919922,15032.269531,14839.379883000001,15011.519531,15011.519531,0.0,-0.5790512775447954,Hang Seng
2000-12-07,14825.620116999999,14834.419922,14720.360352000002,14720.360352000002,14720.360352000002,0.0,-1.1351035246751628,Nikkei 225
2000-12-08,10632.139648,10803.540039,10631.860352,10712.910156,10712.910156,275080000.0,0.899939352458734,Dow Jones Industrial
2000-12-08,1007.5,1007.5,1007.5,1007.5,1007.5,0.0,-0.39052963103825,Euronext100
2000-12-08,15008.799805,15281.80957,14968.639647999998,15189.330078,15189.330078,0.0,1.1844939923157494,Hang Seng
2000-12-08,14663.860352000002,14769.44043,14622.830078,14696.509766,14696.509766,0.0,-0.16202447107052098,Nikkei 225
2000-12-11,10719.360352,10792.160156,10670.05957,10725.799805,10725.799805,256450000.0,0.12031883785361686,Dow Jones Industrial
2000-12-11,1024.829956,1024.829956,1024.829956,1024.829956,1024.829956,0.0,1.7200948883374645,Euronext100
2000-12-11,15274.070313,15438.889647999998,15193.490234,15408.540038999998,15408.540038999998,0.0,1.443183865742026,Hang Seng
2000-12-11,14775.929688,15051.339844,14775.929688,15015.700195,15015.700195,0.0,2.171879133768484,Nikkei 225
2000-12-12,10725.799805,10856.25,10703.80957,10768.269531,10768.269531,238100000.0,0.39595859303844794,Dow Jones Industrial
2000-12-12,1020.1300050000001,1020.1300050000001,1020.1300050000001,1020.1300050000001,1020.1300050000001,0.0,-0.45860788636040706,Euronext100
2000-12-12,15498.450195,15548.259766,15319.839844,15329.599609,15329.599609,0.0,-0.5123160909482283,Hang Seng
2000-12-12,15097.290038999998,15270.889647999998,15071.700195,15114.639647999998,15114.639647999998,0.0,0.6589066890996254,Nikkei 225
2000-12-13,10777.950195,10915.400391,10772.540039,10794.44043,10794.44043,239430000.0,0.2430371836873002,Dow Jones Industrial
2000-12-13,1008.6199949999999,1008.6199949999999,1008.6199949999999,1008.6199949999999,1008.6199949999999,0.0,-1.1282885459290237,Euronext100
2000-12-13,14986.080078,15637.780272999998,14986.080078,15621.730469,15621.730469,0.0,1.905665297536463,Hang Seng
2000-12-13,15086.25,15273.400391,14989.849609,15168.679688,15168.679688,0.0,0.35753442528914103,Nikkei 225
2000-12-14,10794.820313,10798.990234,10615.839844,10674.990234,10674.990234,193430000.0,-1.106589978189354,Dow Jones Industrial
2000-12-14,994.7899779999999,994.7899779999999,994.7899779999999,994.7899779999999,994.7899779999999,0.0,-1.371182117007308,Euronext100
2000-12-14,15543.849609,15597.629883000001,15441.580078,15496.990234,15496.990234,0.0,-0.7985045910729016,Hang Seng
2000-12-14,15097.0,15117.69043,14883.349609,14927.19043,14927.19043,0.0,-1.5920255616646894,Nikkei 225
2000-12-15,10647.980469,10653.379883,10434.589844,10434.959961,10434.959961,479460000.0,-2.2485292046029226,Dow Jones Industrial
2000-12-15,980.590027,980.590027,980.590027,980.590027,980.590027,0.0,-1.4274320523964823,Euronext100
2000-12-15,15290.599609,15290.599609,14914.049805,14975.530272999998,14975.530272999998,0.0,-3.3649112061510666,Hang Seng
2000-12-15,14832.389647999998,14832.389647999998,14552.290038999998,14552.290038999998,14552.290038999998,0.0,-2.5115268191832296,Nikkei 225
2000-12-18,10433.339844,10679.919922,10433.339844,10645.419922,10645.419922,217520000.0,2.016873680268816,Dow Jones Industrial
2000-12-18,988.8699949999999,988.8699949999999,988.8699949999999,988.8699949999999,988.8699949999999,0.0,0.8443863155871201,Euronext100
2000-12-18,14901.429688,15039.459961000002,14766.849609,15024.530272999998,15024.530272999998,0.0,0.32720043368577034,Hang Seng
2000-12-18,14462.349609,14566.209961000002,14384.599609,14483.900391,14483.900391,0.0,-0.46995797786268945,Nikkei 225
2000-12-19,10643.139648,10784.580078,10582.849609,10584.370117,10584.370117,278950000.0,-0.573484234979138,Dow Jones Industrial
2000-12-19,1000.4500119999999,1000.4500119999999,1000.4500119999999,1000.4500119999999,1000.4500119999999,0.0,1.1710353290677045,Euronext100
2000-12-19,15074.360352000002,15192.219727000002,15014.769531,15188.040038999998,15188.040038999998,0.0,1.0882853775058487,Hang Seng
2000-12-19,14461.639647999998,14461.639647999998,14132.370116999999,14132.370116999999,14132.370116999999,0.0,-2.4270415047761174,Nikkei 225
2000-12-20,10580.969727,10580.969727,10318.929688,10318.929688,10318.929688,311500000.0,-2.507852862908344,Dow Jones Industrial
2000-12-20,972.5200199999999,972.5200199999999,972.5200199999999,972.5200199999999,972.5200199999999,0.0,-2.791742882202086,Euronext100
2000-12-20,15048.509766,15048.509766,14839.490234,14930.719727000002,14930.719727000002,0.0,-1.6942298765294739,Hang Seng
2000-12-20,14052.620116999999,14082.639647999998,13801.980469,13914.429688,13914.429688,0.0,-1.5421364370993618,Nikkei 225
2000-12-21,10314.379883,10520.469727,10299.209961,10487.290039,10487.290039,321300000.0,1.631567963834346,Dow Jones Industrial
2000-12-21,970.4600220000001,970.4600220000001,970.4600220000001,970.4600220000001,970.4600220000001,0.0,-0.2118206265820488,Euronext100
2000-12-21,14775.969727000002,14775.969727000002,14476.790038999998,14659.320313,14659.320313,0.0,-1.8177249252707917,Hang Seng
2000-12-21,13768.030272999998,13780.709961000002,13182.509766,13423.209961000002,13423.209961000002,0.0,-3.530290051511298,Nikkei 225
2000-12-22,10495.259766,10640.870117,10475.349609,10635.55957,10635.55957,230880000.0,1.4138021400058376,Dow Jones Industrial
2000-12-22,975.590027,975.590027,975.590027,975.590027,975.590027,0.0,0.5286157990751272,Euronext100
2000-12-22,14730.509766,14851.860352000002,14707.75,14738.209961000002,14738.209961000002,0.0,0.5381535181412378,Hang Seng
2000-12-22,13469.990234,13517.230469,13338.110352,13427.080078,13427.080078,0.0,0.028831531438777702,Nikkei 225
2000-12-25,13597.570313,13931.610352000002,13597.570313,13931.610352000002,13931.610352000002,0.0,3.757557645214793,Nikkei 225
2000-12-26,10638.209961,10701.160156,10597.639648,10692.44043,10692.44043,153960000.0,0.5348177463125436,Dow Jones Industrial
2000-12-26,13878.519531,14019.730469,13794.429688,14007.849609,14007.849609,0.0,0.5472393720016289,Nikkei 225
2000-12-27,10690.099609,10828.94043,10645.040039,10803.160156,10803.160156,190400000.0,1.035495373809625,Dow Jones Industrial
2000-12-27,988.2899779999999,988.2899779999999,988.2899779999999,988.2899779999999,988.2899779999999,0.0,1.3017713023423472,Euronext100
2000-12-27,14811.950195,14941.230469,14727.450195,14748.360352000002,14748.360352000002,0.0,0.06887126066774663,Hang Seng
2000-12-27,13935.259766,13981.490234,13797.740234,13981.490234,13981.490234,0.0,-0.1881757424284758,Nikkei 225
2000-12-28,10795.200195,10901.370117,10774.719727,10868.759766,10868.759766,188600000.0,0.607226117661197,Dow Jones Industrial
2000-12-28,997.9600220000001,997.9600220000001,997.9600220000001,997.9600220000001,997.9600220000001,0.0,0.9784622140527555,Euronext100
2000-12-28,14785.150391,14900.139647999998,14737.950195,14796.549805,14796.549805,0.0,0.3267444776901218,Hang Seng
2000-12-28,13966.950195,13990.269531,13866.179688,13946.959961000002,13946.959961000002,0.0,-0.24697133440059194,Nikkei 225
2000-12-29,10868.759766,10917.679688,10758.320313,10787.990234,10787.990234,210800000.0,-0.7431347618213513,Dow Jones Industrial
2000-12-29,997.25,997.25,997.25,997.25,997.25,0.0,-0.07114733900633885,Euronext100
2000-12-29,14864.040038999998,15154.919922,14785.009766,15095.530272999998,15095.530272999998,0.0,2.0206093443416506,Hang Seng
2000-12-29,13899.490234,13966.820313,13781.120116999999,13785.69043,13785.69043,0.0,-1.1563059724195135,Nikkei 225
