0,1,2,3,4,5
10395.139648,10498.669922,10323.320313,10479.570313,10479.570313,0.812885314439149
10477.429688,10487.459961,10433.55957,10443.80957,10443.80957,-0.3412424549090409
10444.240234,10487.540039,10369.919922,10371.839844,10371.839844,-0.6891137330455877
10377.519531,10464.379883,10337.700195,10357.089844,10357.089844,-0.1422119915256203
10356.349609,10429.129883,10341.679688,10413.429688,10413.429688,0.5439736919211846
10413.429688,10471.240234,10375.669922,10435.480469,10435.480469,0.2117532999277971
10334.0,10334.080078,10264.919922,10282.830078,10282.830078,-0.4967029465882344
10280.259766,10280.259766,10191.400391,10219.339844,10219.339844,-0.617439299476874
10211.919922,10266.610352,10199.290039,10240.290039,10240.290039,0.2050053655109573
10238.519531,10263.730469,10166.25,10171.55957,10171.55957,-0.67117697583019
10173.120117,10239.25,10173.120117,10213.219727,10213.219727,0.4095749202794208
10211.75,10257.099609,10162.179688,10238.219727,10238.219727,0.2447807906639676
10238.370117,10257.099609,10230.629883,10247.589844,10247.589844,0.0915209601850097
10232.839844,10286.889648,10172.389648,10208.799805,10208.799805,-0.378528410977641
10208.200195,10235.650391,10162.94043,10163.160156,10163.160156,-0.4470618473451426
10162.339844,10238.370117,10135.129883,10139.780273,10139.780273,-0.230045405573942
10094.429688,10155.629883,10072.679688,10149.070313,10149.070313,0.5449813587735886
10156.299805,10237.120117,10045.610352,10046.129883,10046.129883,-1.0142843317199612
10047.599609,10073.490234,9946.879883,10050.330078,10050.330078,0.0418090851792563
10045.459961,10045.469727,9931.769531,9962.219727,9962.219727,-0.8766911167711111
9964.709961,10003.799805,9913.919922,9961.919922,9961.919922,-0.003009419669675
9963.540039,10103.129883,9963.540039,10085.139648,10085.139648,1.2369074130768931
10084.030273,10146.860352,9994.219727,10117.070313,10117.070313,0.3166110347944562
10115.519531,10163.009766,10084.839844,10129.240234,10129.240234,0.1202909599665735
10129.120117,10149.650391,10086.320313,10139.709961,10139.709961,0.1033614245307124
10138.450195,10203.55957,10101.360352,10179.160156,10179.160156,0.3890663061540733
10178.269531,10178.280273,10102.839844,10120.240234,10120.240234,-0.5788289121796519
10117.959961,10162.419922,10068.110352,10126.509766,10126.509766,0.0619504266206494
10127.099609,10129.089844,9955.730469,9963.030273,9963.030273,-1.6143715532560443
9960.669922,9960.740234,9793.049805,9815.330078,9815.330078,-1.4824826478774256
9816.139648,9858.679688,9811.120117,9814.660156,9814.660156,-0.0068252620612607
9815.549805,9944.669922,9815.469727,9944.669922,9944.669922,1.324648677932272
9931.240234,9954.179688,9841.360352,9938.320313,9938.320313,-0.0638493690570118
9936.480469,9936.480469,9808.540039,9814.589844,9814.589844,-1.2449837105587336
9814.110352,9854.919922,9783.910156,9825.349609,9825.349609,0.1096303072367188
9825.349609,9967.080078,9825.349609,9954.549805,9954.549805,1.314967926247146
9955.5,10023.94043,9952.110352,9972.830078,9972.830078,0.1836373654066969
9964.219727,10083.150391,9934.049805,10083.150391,10083.150391,1.1062086903833368
10082.780273,10082.780273,9989.870117,10040.820313,10040.820313,-0.4198100430772289
10040.80957,10126.879883,10012.509766,10110.139648,10110.139648,0.6903752167564559
10111.099609,10131.080078,10067.969727,10073.049805,10073.049805,-0.3668578703295844
10074.889648,10146.790039,10062.129883,10098.629883,10098.629883,0.2539457115292132
10098.490234,10199.209961,10068.110352,10181.740234,10181.740234,0.8229864047192059
10181.070313,10193.540039,10155.860352,10173.410156,10173.410156,-0.0818138924049916
10174.070313,10211.25,10166.69043,10195.009766,10195.009766,0.2123143534841221
10193.830078,10196.780273,10122.519531,10122.519531,10122.519531,-0.71103644492575
10121.969727,10173.919922,10074.219727,10173.919922,10173.919922,0.507782581624916
10170.120117,10208.269531,10110.650391,10168.459961,10168.459961,-0.0536662470498883
10168.389648,10301.490234,10162.049805,10290.280273,10290.280273,1.19802125855073
10277.820313,10321.769531,10260.200195,10260.200195,10260.200195,-0.2923154394436245
10261.519531,10363.360352,10261.450195,10342.790039,10342.790039,0.8049535333652491
10342.419922,10361.219727,10305.179688,10313.360352,10313.360352,-0.2845430187505271
10314.69043,10337.330078,10269.490234,10289.099609,10289.099609,-0.2352360644054751
10289.469727,10321.919922,10237.780273,10313.070313,10313.070313,0.2329718334054487
10306.650391,10348.389648,10292.570313,10314.759766,10314.759766,0.0163816685887274
10315.129883,10340.129883,10303.410156,10318.160156,10318.160156,0.0329662549312104
10316.900391,10317.049805,10228.780273,10231.360352,10231.360352,-0.8412333467175959
10231.589844,10281.879883,10228.639648,10244.490234,10244.490234,0.1283297777449066
10245.820313,10314.759766,10245.740234,10284.459961,10284.459961,0.3901582810567294
10204.519531,10270.519531,10200.25,10244.929688,10244.929688,0.3923613226709088
10244.049805,10244.049805,10097.370117,10109.179688,10109.179688,-1.3250456970827718
10039.419922,10081.299805,10034.849609,10047.240234,10047.240234,0.0830752639749077
10046.650391,10046.650391,9985.370117,9988.540039,9988.540039,-0.584241977228328
9989.730469,10099.519531,9977.919922,10077.400391,10077.400391,0.8896230245165615
10136.379883,10142.94043,10038.900391,10080.269531,10080.269531,-0.5521840614260309
10191.400391,10270.370117,10191.400391,10216.540039,10216.540039,0.2343811185861355
10216.759766,10221.110352,10158.070313,10177.679688,10177.679688,-0.3803670406190007
10170.700195,10240.139648,10157.990234,10239.919922,10239.919922,0.6115365771766523
10239.839844,10240.950195,10124.519531,10125.400391,10125.400391,-1.11836354065582
10124.110352,10148.040039,10036.320313,10055.200195,10055.200195,-0.6933078524222869
10080.419922,10102.330078,10017.150391,10077.179688,10077.179688,-0.0475109440883469
10085.209961,10127.169922,9957.790039,10002.330078,10002.330078,-0.7427634746766554
10002.540039,10003.360352,9875.129883,9894.450195,9894.450195,-1.0785475200151828
9895.629883,9982.709961,9895.549805,9933.379883,9933.379883,0.393449734272977
9932.980469,9960.150391,9861.629883,9956.320313,9956.320313,0.2309428439282834
9958.379883,10020.549805,9894.889648,9897.620117,9897.620117,-0.5895772148205691
9895.19043,9895.700195,9804.19043,9886.929688,9886.929688,-0.1080100961001528
9884.650391,9903.150391,9800.870117,9865.759766,9865.759766,-0.2141202847401158
9757.219727,9777.870117,9708.400391,9749.990234,9749.990234,-0.0801341319883852
9750.589844,9888.480469,9749.549805,9888.480469,9888.480469,1.4204140894116923
9888.25,10018.549805,9841.950195,10002.030273,10002.030273,1.1483038709129811
9998.94043,10044.950195,9952.480469,10004.540039,10004.540039,0.0250925655241651
10004.69043,10044.139648,9990.830078,10027.469727,10027.469727,0.2291928255633513
10028.730469,10076.589844,10010.150391,10054.389648,10054.389648,0.2684617528938116
10053.870117,10132.990234,10011.179688,10035.730469,10035.730469,-0.1855824137839357
10132.480469,10318.230469,10127.980469,10314.759766,10314.759766,1.7530737681918485
10317.049805,10416.669922,10316.980469,10387.540039,10387.540039,0.705593485947209
10385.150391,10405.69043,10361.44043,10391.30957,10391.30957,0.0362889672227195
10387.620117,10427.80957,10368.589844,10386.370117,10386.370117,-0.0475344610486816
10378.589844,10439.400391,10378.589844,10385.480469,10385.480469,-0.0085655333863399
10386.950195,10486.650391,10386.950195,10469.839844,10469.839844,0.8122818703651502
10469.209961,10539.599609,10460.400391,10539.009766,10539.009766,0.6606588355755783
10541.889648,10563.019531,10517.129883,10550.240234,10550.240234,0.1065609412018275
10549.790039,10549.790039,10477.950195,10487.650391,10487.650391,-0.5932551450183565
10481.830078,10602.849609,10481.830078,10549.570313,10549.570313,0.5904079530829609
10549.200195,10585.259766,10547.389648,10572.549805,10572.549805,0.2178239617179889
10571.629883,10573.740234,10438.580078,10456.910156,10456.910156,-1.093772563221329
10455.730469,10508.040039,10432.009766,10489.419922,10489.419922,0.3108926586822269
10493.860352,10527.400391,10482.259766,10520.30957,10520.30957,0.2640905212491828
10518.69043,10543.290039,10508.55957,10522.230469,10522.230469,0.01825895889489
10520.639648,10557.410156,10417.080078,10475.900391,10475.900391,-0.4403066263991784
10475.269531,10483.139648,10428.019531,10428.019531,10428.019531,-0.4570572286190733
10425.799805,10590.219727,10425.759766,10590.219727,10590.219727,1.555426661005166
10590.44043,10629.160156,10544.769531,10585.120117,10585.120117,-0.0481539583829238
10597.900391,10643.049805,10560.580078,10592.209961,10592.209961,0.0669793438490495
10591.320313,10591.990234,10526.820313,10547.05957,10547.05957,-0.4262603476162474
10546.799805,10567.160156,10440.360352,10440.580078,10440.580078,-1.009565664186329
10438.769531,10506.849609,10438.660156,10494.230469,10494.230469,0.5138640822558216
10492.450195,10562.509766,10418.629883,10552.820313,10552.820313,0.5583052913986863
10552.160156,10575.580078,10522.679688,10543.219727,10543.219727,-0.0909764945791202
10543.44043,10642.530273,10543.209961,10638.320313,10638.320313,0.9020070572603124
10640.530273,10695.070313,10621.030273,10676.450195,10676.450195,0.3584201347406779
10675.709961,10706.160156,10636.469727,10691.450195,10691.450195,0.1404961361316958
10691.709961,10726.849609,10661.669922,10705.639648,10705.639648,0.1327177580328298
10704.830078,10739.330078,10641.879883,10649.919922,10649.919922,-0.5204707783192597
10652.139648,10735.269531,10652.070313,10661.599609,10661.599609,0.1096692471449944
10661.889648,10765.269531,10661.889648,10759.429688,10759.429688,0.9175928808789148
10752.339844,10822.679688,10739.19043,10815.889648,10815.889648,0.524748631081895
10776.05957,10859.040039,10773.919922,10854.540039,10854.540039,0.7276281638336268
10853.719727,10853.719727,10795.570313,10829.19043,10829.19043,-0.2335392279075754
10829.120117,10850.179688,10799.709961,10800.299805,10800.299805,-0.2667847166115455
10727.80957,10769.55957,10605.150391,10630.780273,10630.780273,-0.9194283188260322
10629.530273,10684.429688,10597.75,10597.830078,10597.830078,-0.309950861120567
10593.19043,10667.580078,10589.330078,10622.879883,10622.879883,0.236367301755469
10624.799805,10653.25,10571.740234,10603.959961,10603.959961,-0.1781053933432641
10619.769531,10619.769531,10531.540039,10556.219727,10556.219727,-0.6102095967540633
10561.320313,10622.879883,10499.469727,10617.780273,10617.780273,0.5831684787930724
10617.410156,10618.150391,10485.730469,10505.830078,10505.830078,-1.0543653392854455
10506.709961,10567.009766,10503.759766,10558.0,10558.0,0.4965806758025382
10554.230469,10628.94043,10500.580078,10628.790039,10628.790039,0.6704872040159016
10626.049805,10626.280273,10536.490234,10539.969727,10539.969727,-0.8356577905301865
10538.900391,10546.769531,10457.94043,10471.469727,10471.469727,-0.6499069900032572
10471.980469,10512.179688,10390.849609,10392.990234,10392.990234,-0.7494601526435662
10393.580078,10442.870117,10368.610352,10368.610352,10368.610352,-0.2345800530076935
10369.419922,10509.830078,10369.419922,10461.55957,10461.55957,0.8964481723635398
10463.19043,10531.990234,10463.19043,10498.589844,10498.589844,0.3539651402090227
10498.139648,10498.139648,10429.94043,10467.400391,10467.400391,-0.2970823078475182
10470.580078,10488.389648,10386.55957,10427.200195,10427.200195,-0.3840513833268888
10428.759766,10510.19043,10428.759766,10489.94043,10489.94043,0.6016978079128599
10489.719727,10570.259766,10489.639648,10551.94043,10551.94043,0.5910424412200355
10551.049805,10616.370117,10544.480469,10596.790039,10596.790039,0.4250366015381202
10592.209961,10601.150391,10550.089844,10593.099609,10593.099609,-0.0348259235713466
10593.169922,10723.889648,10586.889648,10716.129883,10716.129883,1.1614190231485244
10715.759766,10733.5,10699.730469,10715.759766,10715.759766,-0.0034538308516407
10712.509766,10744.509766,10695.959961,10724.629883,10724.629883,0.0827763704459361
10795.719727,10802.290039,10773.179688,10791.129883,10791.129883,-0.0452008020163874
10791.05957,10852.389648,10779.30957,10837.320313,10837.320313,0.4280407195614177
10832.030273,10853.429688,10794.160156,10834.879883,10834.879883,-0.0225187586000652
10835.030273,10841.160156,10752.339844,10754.259766,10754.259766,-0.7440794717668675
10755.150391,10792.019531,10730.320313,10785.219727,10785.219727,0.2878855604537378
10783.379883,10783.450195,10610.540039,10611.200195,10611.200195,-1.6135001085268108
10609.280273,10700.69043,10608.980469,10673.790039,10673.790039,0.5898469810181606
10672.240234,10755.740234,10647.339844,10748.790039,10748.790039,0.7026557551344403
10748.419922,10845.599609,10735.769531,10841.599609,10841.599609,0.8634420215043681
10842.049805,10842.049805,10730.469727,10766.230469,10766.230469,-0.6951846841626086
10769.040039,10849.139648,10769.040039,10830.0,10830.0,0.5923106623401342
10825.679688,10869.830078,10774.290039,10811.969727,10811.969727,-0.1664845152354543
10812.269531,10869.169922,10767.19043,10833.030273,10833.030273,0.1947891691502556
10834.509766,10962.419922,10834.290039,10940.549805,10940.549805,0.992515753122003
10940.549805,10984.459961,10931.459961,10936.860352,10936.860352,-0.033722738489017
10935.599609,10952.450195,10900.129883,10912.620117,10912.620117,-0.2216379675686997
10912.320313,10923.179688,10802.05957,10805.620117,10805.620117,-0.9805161258505836
10806.280273,10875.519531,10780.349609,10851.509766,10851.509766,0.4246831602732648
10845.299805,10872.349609,10758.549805,10774.360352,10774.360352,-0.710955578197281
10773.919922,10805.469727,10754.410156,10804.509766,10804.509766,0.2798255582235454
10804.290039,10838.650391,10745.099609,10745.099609,10745.099609,-0.5498644388933993
10741.629883,10741.629883,10612.379883,10633.070313,10633.070313,-1.0426082593609998
10633.299805,10658.639648,10598.339844,10626.349609,10626.349609,-0.063205676273792
10627.830078,10653.69043,10557.040039,10629.669922,10629.669922,0.0312460357711819
10565.389648,10609.950195,10470.280273,10470.509766,10470.509766,-0.8980253938666749
10470.580078,10497.419922,10430.530273,10456.019531,10456.019531,-0.1383909219687895
10457.05957,10518.629883,10442.870117,10442.870117,10442.870117,-0.1257592715948385
10485.650391,10520.839844,10396.240234,10405.700195,10405.700195,-0.7624724553912499
10405.769531,10544.179688,10404.80957,10540.929688,10540.929688,1.2995712971336504
10541.589844,10542.040039,10490.379883,10503.759766,10503.759766,-0.3526247029454699
10504.570313,10568.929688,10381.019531,10404.299805,10404.299805,-0.9468986650089216
10401.709961,10444.280273,10356.709961,10421.139648,10421.139648,0.1618546496700013
10453.450195,10526.0,10453.379883,10486.019531,10486.019531,0.2635146102081043
10485.879883,10557.110352,10476.709961,10546.320313,10546.320313,0.5750588373570453
10546.320313,10553.55957,10460.459961,10461.339844,10461.339844,-0.8057831212963329
10462.080078,10482.179688,10438.44043,10448.55957,10448.55957,-0.1221667032194839
10448.629883,10529.769531,10360.919922,10507.969727,10507.969727,0.5685966242713336
10507.450195,10521.05957,10379.700195,10403.929688,10403.929688,-0.9901060024247176
10403.709961,10417.889648,10273.429688,10278.75,10278.75,-1.2031962129115836
10276.610352,10278.530273,10076.570313,10087.509766,10087.509766,-1.8605397932628047
10088.540039,10105.389648,10020.929688,10071.25,10071.25,-0.1611871153255561
10071.549805,10156.530273,10071.549805,10127.410156,10127.410156,0.557628457242143
10131.179688,10186.450195,10000.459961,10012.360352,10012.360352,-1.1360239412426587
10010.509766,10218.599609,10010.509766,10218.599609,10218.599609,2.0598465271858046
10218.599609,10219.339844,10069.919922,10157.709961,10157.709961,-0.5958707683034414
10158.519531,10260.200195,10158.519531,10242.469727,10242.469727,0.8344377455689278
10240.990234,10263.599609,10150.990234,10151.129883,10151.129883,-0.8917755818132478
10150.320313,10219.55957,10079.450195,10198.799805,10198.799805,0.4696021285259366
10194.580078,10194.580078,10070.139648,10070.370117,10070.370117,-1.2592627608695397
10339.709961,10400.599609,10339.639648,10345.400391,10345.400391,0.048552452200079
10345.400391,10384.860352,10320.139648,10384.339844,10384.339844,0.3763938709793857
10382.94043,10382.94043,10250.230469,10281.110352,10281.110352,-0.9940881514932888
10272.910156,10311.19043,10184.900391,10300.25,10300.25,0.186163238645487
10299.740234,10322.349609,10183.429688,10189.480469,10189.480469,-1.0754062377126727
10188.230469,10234.339844,10075.549805,10140.120117,10140.120117,-0.4844246195885193
10247.490234,10336.900391,10213.139648,10331.879883,10331.879883,0.7763128403238451
10323.19043,10480.849609,10323.040039,10464.450195,10464.450195,1.2831189822302358
10464.450195,10494.740234,10435.320313,10493.19043,10493.19043,0.2746463929250042
10492.75,10499.259766,10423.879883,10471.910156,10471.910156,-0.202800798689029
10472.799805,10560.80957,10466.070313,10523.55957,10523.55957,0.4932186509488678
10522.679688,10522.679688,10471.910156,10503.679688,10503.679688,-0.1889083429210791
10503.169922,10503.169922,10426.389648,10457.799805,10457.799805,-0.4367981922793751
10458.679688,10544.099609,10458.610352,10537.599609,10537.599609,0.7630649418422397
10537.080078,10552.009766,10517.660156,10542.549805,10542.549805,0.0469765049316617
10541.889648,10542.330078,10467.480469,10467.480469,10467.480469,-0.7120605298387872
10462.860352,10586.370117,10457.910156,10549.870117,10549.870117,0.7871010435032799
10548.830078,10559.929688,10510.410156,10553.490234,10553.490234,0.0343143276632984
10552.820313,10553.19043,10448.410156,10460.969727,10460.969727,-0.8766815996278599
10461.639648,10481.0,10430.969727,10467.030273,10467.030273,0.0579348392946599
10466.0,10578.839844,10465.919922,10483.070313,10483.070313,0.1532434662138593
10484.839844,10543.290039,10465.320313,10476.860352,10476.860352,-0.0592379981683377
10477.75,10526.370117,10443.30957,10503.019531,10503.019531,0.2496852885416789
10503.019531,10538.639648,10452.620117,10512.629883,10512.629883,0.0915008486048751
10503.570313,10589.160156,10474.379883,10522.55957,10522.55957,0.0944548330009897
10521.950195,10586.700195,10521.790039,10547.570313,10547.570313,0.237686874886478
10548.650391,10589.929688,10495.389648,10566.370117,10566.370117,0.1782382429518225
10566.759766,10595.450195,10540.05957,10578.650391,10578.650391,0.1162203657833371
10580.410156,10656.290039,10579.490234,10623.070313,10623.070313,0.4199015976347198
10621.540039,10637.570313,10562.379883,10609.110352,10609.110352,-0.1314117349192067
10608.879883,10630.360352,10580.870117,10599.669922,10599.669922,-0.0889841813948244
10599.360352,10646.240234,10578.040039,10587.929688,10587.929688,-0.110760373543628
10587.089844,10589.009766,10419.599609,10421.44043,10421.44043,-1.5724439329125262
10422.280273,10422.280273,10297.839844,10297.839844,10297.839844,-1.1860220938767152
10298.070313,10332.129883,10253.490234,10290.780273,10290.780273,-0.0685539016623271
10291.009766,10409.700195,10290.549805,10405.629883,10405.629883,1.1160437493873188
10405.94043,10433.790039,10363.280273,10374.480469,10374.480469,-0.2993515467130891
10374.179688,10412.790039,10267.219727,10274.969727,10274.969727,-0.9591877135182724
10303.129883,10389.05957,10282.650391,10371.799805,10371.799805,0.6634616414237904
10366.519531,10380.469727,10267.610352,10270.679688,10270.679688,-0.9749524566724954
10269.759766,10310.040039,10175.400391,10302.290039,10302.290039,0.3077727274167774
10302.900391,10462.259766,10300.450195,10449.139648,10449.139648,1.4254074428509789
10449.599609,10534.219727,10449.599609,10519.719727,10519.719727,0.675463065645876
10519.490234,10544.040039,10483.200195,10513.889648,10513.889648,-0.0554204784090961
10513.360352,10564.910156,10512.360352,10557.389648,10557.389648,0.4137384113430897
10559.860352,10657.69043,10559.860352,10628.889648,10628.889648,0.6772507445867104
10629.44043,10654.120117,10600.480469,10640.830078,10640.830078,0.1123393919349569
10576.900391,10668.519531,10576.900391,10646.55957,10646.55957,0.6767792160213393
10629.519531,10691.299805,10581.120117,10689.150391,10689.150391,0.4000430441399416
10690.030273,10700.05957,10608.429688,10627.769531,10627.769531,-0.57423516139955
10624.19043,10658.580078,10588.049805,10651.179688,10651.179688,0.220273472544874
10651.660156,10686.530273,10591.549805,10596.480469,10596.480469,-0.5135508047209636
10597.599609,10626.0,10572.919922,10579.769531,10579.769531,-0.1577027207183334
10579.450195,10645.919922,10577.379883,10637.089844,10637.089844,0.5417916981276916
10633.5,10710.480469,10629.679688,10705.549805,10705.549805,0.6435967168089363
10705.160156,10717.730469,10640.910156,10640.910156,10640.910156,-0.6037956964135671
10641.780273,10672.360352,10610.889648,10623.150391,10623.150391,-0.166900807728243
10623.790039,10699.19043,10623.469727,10683.740234,10683.740234,0.5703566340483412
10681.509766,10698.070313,10638.480469,10697.589844,10697.589844,0.1296325977294454
10696.799805,10696.879883,10606.669922,10610.099609,10610.099609,-0.8178499669163397
10610.339844,10610.80957,10554.450195,10558.030273,10558.030273,-0.4907525651864031
10557.240234,10606.040039,10524.910156,10536.929688,10536.929688,-0.1998534239285199
10537.650391,10639.080078,10537.650391,10615.669922,10615.669922,0.7472787266453285
10606.519531,10719.410156,10570.049805,10594.410156,10594.410156,-0.2002677754320503
10591.830078,10685.889648,10588.519531,10685.889648,10685.889648,0.863469420694396
10682.700195,10682.780273,10568.299805,10600.30957,10600.30957,-0.8008699398839303
10599.19043,10655.080078,10557.870117,10634.379883,10634.379883,0.3214086605208388
10631.589844,10640.269531,10510.339844,10513.450195,10513.450195,-1.1371578722076392
10505.599609,10588.929688,10503.370117,10550.709961,10550.709961,0.3544009369799594
10549.75,10592.900391,10517.429688,10554.929688,10554.929688,0.0399947208822748
10552.700195,10626.259766,10552.700195,10559.230469,10559.230469,0.0407466570325754
10559.230469,10641.150391,10523.959961,10569.889648,10569.889648,0.1009465512784579
10571.009766,10577.459961,10496.730469,10519.580078,10519.580078,-0.4759706267086661
10519.339844,10559.0,10432.080078,10434.870117,10434.870117,-0.8052599093490209
10434.389648,10465.360352,10428.339844,10450.629883,10450.629883,0.1510298242651364
10450.950195,10450.950195,10383.980469,10397.290039,10397.290039,-0.5103983644733967
10396.900391,10487.5,10349.370117,10463.049805,10463.049805,0.6324702470868582
10461.540039,10461.540039,10350.0,10412.820313,10412.820313,-0.4800654965438244
10409.080078,10484.790039,10356.870117,10481.599609,10481.599609,0.6605251404764312
10481.44043,10513.759766,10425.799805,10459.629883,10459.629883,-0.2096027974693548
10460.669922,10497.450195,10434.709961,10447.370117,10447.370117,-0.117210323282324
10447.69043,10593.05957,10447.69043,10589.240234,10589.240234,1.3579505216259946
10588.679688,10640.429688,10573.950195,10633.5,10633.5,0.4179692312380467
10633.110352,10636.490234,10569.339844,10595.929688,10595.929688,-0.3533202802463941
10594.099609,10695.919922,10593.94043,10678.55957,10678.55957,0.7798266356332961
10678.410156,10701.80957,10664.089844,10682.94043,10682.94043,0.0410248214778752
10673.709961,10674.030273,10595.290039,10597.44043,10597.44043,-0.8003414468164327
10597.519531,10633.19043,10536.620117,10544.900391,10544.900391,-0.4957804608296423
10545.849609,10582.070313,10520.929688,10558.75,10558.75,0.1313394009091029
10560.5,10647.360352,10560.419922,10641.94043,10641.94043,0.7878814253581279
10558.19043,10604.759766,10467.110352,10481.519531,10481.519531,-0.720903771428405
10484.230469,10484.549805,10375.240234,10378.030273,10378.030273,-0.9873497606327164
10376.200195,10444.509766,10350.959961,10422.049805,10422.049805,0.4241607592389007
10420.219727,10509.230469,10410.110352,10443.629883,10443.629883,0.2307196286986501
10444.580078,10496.25,10415.620117,10456.209961,10456.209961,0.1204569497476937
10456.610352,10512.099609,10423.980469,10473.089844,10473.089844,0.1614340479290099
10472.610352,10563.370117,10418.009766,10552.780273,10552.780273,0.7609065728167552
10552.700195,10569.80957,10526.120117,10568.700195,10568.700195,0.1508599780167152
10569.5,10608.55957,10523.629883,10535.480469,10535.480469,-0.3143217745519511
10534.360352,10567.820313,10434.790039,10441.110352,10441.110352,-0.8957362436167848
10434.80957,10438.469727,10316.160156,10317.360352,10317.360352,-1.1852187729851529
10317.360352,10369.549805,10218.089844,10287.099609,10287.099609,-0.2932992739187678
10287.419922,10347.299805,10280.620117,10292.30957,10292.30957,0.0506455774516023
10253.80957,10308.879883,10186.089844,10216.910156,10216.910156,-0.3536444463111632
10216.910156,10241.320313,10156.459961,10216.589844,10216.589844,-0.0031351161467463
10216.589844,10291.910156,10200.099609,10287.339844,10287.339844,0.6925011288531957
10287.419922,10350.990234,10269.80957,10348.099609,10348.099609,0.5906265946433065
10349.139648,10361.469727,10285.259766,10285.259766,10285.259766,-0.6072597421206472
10277.179688,10414.129883,10232.980469,10414.129883,10414.129883,1.2529592828175895
10411.730469,10432.780273,10252.129883,10281.099609,10281.099609,-1.277401717614035
10282.219727,10350.980469,10193.450195,10215.219727,10215.219727,-0.640786341008992
10216.110352,10387.0,10216.110352,10385.0,10385.0,1.6620325116575962
10383.879883,10411.650391,10316.879883,10377.870117,10377.870117,-0.0686555897929652
10377.389648,10434.469727,10336.820313,10344.980469,10344.980469,-0.3169209831034969
10344.740234,10349.219727,10229.950195,10229.950195,10229.950195,-1.111942882296424
10231.150391,10404.700195,10231.150391,10402.769531,10402.769531,1.689346797450364
10403.169922,10486.650391,10403.169922,10440.070313,10440.070313,0.3585658789118096
10440.070313,10455.280273,10406.040039,10406.769531,10406.769531,-0.3189708594063201
10406.290039,10493.540039,10388.759766,10472.730469,10472.730469,0.6338272199025274
10523.230469,10552.379883,10479.389648,10530.759766,10530.759766,0.0776417414450225
10531.240234,10593.349609,10520.429688,10586.230469,10586.230469,0.5267492966565923
10574.179688,10574.219727,10524.280273,10539.719727,10539.719727,-0.439351307684066
10539.240234,10601.919922,10519.549805,10546.209961,10546.209961,0.061578810140217
10541.160156,10655.530273,10519.389648,10640.099609,10640.099609,0.8902690952219405
10640.099609,10696.450195,10637.429688,10686.040039,10686.040039,0.4317669165534887
10686.599609,10710.05957,10674.280273,10697.169922,10697.169922,0.1041534839789193
10697.169922,10741.990234,10664.269531,10686.44043,10686.44043,-0.1003021554133898
10683.030273,10712.219727,10652.269531,10674.759766,10674.759766,-0.1093035990469726
10677.0,10727.669922,10665.549805,10720.219727,10720.219727,0.4258640193926855
10719.339844,10796.259766,10697.25,10766.330078,10766.330078,0.4301250550291291
10766.330078,10835.330078,10761.049805,10820.280273,10820.280273,0.5011010679511152
10815.959961,10877.429688,10787.219727,10871.429688,10871.429688,0.4727180230962524
10916.089844,10955.480469,10914.490234,10931.620117,10931.620117,0.1422695600892032
10932.740234,10951.929688,10881.629883,10890.719727,10890.719727,-0.3741475605834043
10888.480469,10959.790039,10888.070313,10888.160156,10888.160156,-0.023502312649315
10883.910156,10924.820313,10803.870117,10805.870117,10805.870117,-0.7557754278132434
10806.030273,10934.900391,10806.030273,10912.570313,10912.570313,0.9874280816325688
10912.009766,10921.370117,10861.660156,10877.509766,10877.509766,-0.321285874861521
10876.950195,10876.950195,10810.669922,10835.009766,10835.009766,-0.390714427422012
10835.410156,10936.200195,10835.410156,10856.860352,10856.860352,0.2016665095085246
10856.860352,10868.05957,10764.009766,10810.910156,10810.910156,-0.4232365021765716
10808.429688,10847.25,10729.669922,10755.120117,10755.120117,-0.5160531185159911
10751.759766,10805.950195,10729.910156,10778.580078,10778.580078,0.2181283030295411
10778.660156,10811.709961,10735.110352,10767.769531,10767.769531,-0.1002965782298748
10765.69043,10871.509766,10751.360352,10823.719727,10823.719727,0.5196080380335255
10821.320313,10919.769531,10820.320313,10883.509766,10883.509766,0.5523982559420215
10883.429688,10938.740234,10865.419922,10881.669922,10881.669922,-0.0169048775584101
10881.669922,10940.339844,10869.269531,10875.589844,10875.589844,-0.0558744939295308
10875.509766,10922.410156,10825.639648,10836.530273,10836.530273,-0.3591489892527444
10836.929688,10860.139648,10789.620117,10805.549805,10805.549805,-0.2858891842639877
10805.629883,10900.889648,10805.629883,10833.730469,10833.730469,0.2607980575588975
10831.55957,10891.040039,10829.160156,10889.44043,10889.44043,0.514226942966789
10778.25,10825.160156,10778.25,10796.259766,10796.259766,0.1715590127142396
10795.700195,10825.240234,10779.219727,10784.820313,10784.820313,-0.1059575561160985
10783.860352,10783.860352,10709.419922,10717.5,10717.5,-0.6242135802564275
10843.969727,10892.639648,10833.900391,10880.150391,10880.150391,0.3018253622675937
10880.389648,10908.25,10843.650391,10882.150391,10882.150391,0.0183820988508998
10875.450195,10968.839844,10875.450195,10959.30957,10959.30957,0.7090434907407017
11010.459961,11013.980469,10949.870117,11011.580078,11011.580078,-0.0029087894788837
11011.660156,11047.759766,10991.969727,11043.44043,11043.44043,0.2893349707700388
11043.44043,11045.839844,10951.230469,10962.360352,10962.360352,-0.7341921977479293
10961.480469,10992.69043,10921.530273,10959.870117,10959.870117,-0.022716230082187
